Bit Depth,Hole Depth,On Bottom ROP,Weight on Bit,Block Height,Hook Load,Rotary RPM,Rotary Torque,Standpipe Pressure,3rd Party Gas,Meters Per Hour,Minutes Per Meter,Total Pump Output,DD-MMM-YYYY,HH:MM:SS
100.46,1337.42,0,0,88.1,15.8,0,0,3698,-999.25,0,0,1.22,21-Mar-07,15:23:00
100.46,1337.42,0,0,88.1,15.8,0,0,3688,-999.25,0,0,1.22,21-Mar-07,15:23:10
100.46,1337.42,0,0,88.1,15.8,0,0,3702,-999.25,0,0,1.22,21-Mar-07,15:23:20
100.46,1337.42,0,0,88.1,15.9,0,0,3705,-999.25,0,0,1.22,21-Mar-07,15:23:30
100.46,1337.42,0,0,88.1,16.1,0,0,3705,-999.25,0,0,1.22,21-Mar-07,15:23:40
100.46,1337.42,0,0,88.1,16,0,0,1686,-999.25,0,0,0.52,21-Mar-07,15:23:50
100.46,1337.42,0,0,88.1,15.9,0,0,54,-999.25,0,0,0.18,21-Mar-07,15:24:00
100.46,1337.42,0,0,88.1,15.9,0,0,0,-999.25,0,0,0.02,21-Mar-07,15:24:10
100.46,1337.42,0,0,88.1,15.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:24:20
100.46,1337.42,0,0,88.1,15.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:24:30
100.46,1337.42,0,0,88.1,15.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:24:40
100.46,1337.42,0,0,88.1,15.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:24:50
100.46,1337.42,0,0,88.1,17.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:25:00
100.46,1337.42,0,0,85.8,17.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:25:10
100.46,1337.42,0,0,84.4,16.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:25:20
100.46,1337.42,0,0,84.2,16.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:25:30
100.46,1337.42,0,0,84.1,16.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:25:40
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:25:50
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:26:00
100.46,1337.42,0,0,83.9,16.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:26:10
100.46,1337.42,0,0,83.9,16.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:26:20
100.46,1337.42,0,0,83.9,16.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:26:30
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:26:40
100.46,1337.42,0,0,83.9,16.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:26:50
100.46,1337.42,0,0,83.9,16.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:27:00
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:27:10
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:27:20
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:27:30
100.46,1337.42,0,0,83.9,16.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:27:40
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:27:50
100.46,1337.42,0,0,83.9,16,0,0,0,-999.25,0,0,0,21-Mar-07,15:28:00
100.46,1337.42,0,0,83.9,16.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:28:10
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:28:20
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:28:30
100.46,1337.42,0,0,83.9,16.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:28:40
100.46,1337.42,0,0,83.9,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:28:50
100.46,1337.42,0,0,84,17.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:29:00
100.46,1337.42,0,0,84.8,15.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:29:10
100.46,1337.42,0,0,84.8,16.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:29:20
100.46,1337.42,0,0,84.6,13.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:29:30
100.46,1337.42,0,0,84.6,13.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:29:40
100.46,1337.42,0,0,84.6,13.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:29:50
100.46,1337.42,0,0,84.6,13.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:30:00
100.46,1337.42,0,0,84.6,12.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:30:10
100.46,1337.42,0,0,84.6,13,0,0,0,-999.25,0,0,0,21-Mar-07,15:30:20
100.46,1337.42,0,0,84.6,13,0,0,0,-999.25,0,0,0,21-Mar-07,15:30:30
100.46,1337.42,0,0,84.6,13.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:30:40
100.46,1337.42,0,0,84.6,13.4,37,112.001,0,-999.25,0,0,0,21-Mar-07,15:30:50
100.46,1337.42,0,0,84.7,14.7,37,1279.33,0,-999.25,0,0,0,21-Mar-07,15:31:00
100.46,1337.42,0,0,84.8,16.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:31:10
100.46,1337.42,0,0,84.1,16.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:31:20
100.46,1337.42,0,0,83.5,15.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:31:30
100.46,1337.42,0,0,83.5,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:31:40
100.46,1337.42,0,0,83.5,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:31:50
100.46,1337.42,0,0,83.5,13.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:32:00
100.46,1337.42,0,0,83.5,13.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:32:10
100.46,1337.42,0,0,83.6,15.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:32:20
100.46,1337.42,0,0,83.5,15.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:32:30
100.46,1337.42,0,0,83.5,15.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:32:40
100.46,1337.42,0,0,83.5,15.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:32:50
100.46,1337.42,0,0,83.5,15.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:33:00
100.46,1337.42,0,0,83.6,15.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:33:10
100.46,1337.42,0,0,83.9,14.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:33:20
100.46,1337.42,0,0,83.9,16.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:33:30
100.46,1337.42,0,0,83.4,16,0,0,0,-999.25,0,0,0,21-Mar-07,15:33:40
100.46,1337.42,0,0,83,15.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:33:50
100.46,1337.42,0,0,83,16,0,0,0,-999.25,0,0,0,21-Mar-07,15:34:00
100.46,1337.42,0,0,82,15.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:34:10
100.46,1337.42,0,0,78.2,15.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:34:20
100.46,1337.42,0,0,73.8,15.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:34:30
100.46,1337.42,0,0,71.8,15.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:34:40
100.46,1337.42,0,0,70.4,12.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:34:50
100.46,1337.42,0,0,70,12,0,0,0,-999.25,0,0,0,21-Mar-07,15:35:00
100.46,1337.42,0,0,69.6,11,0,0,0,-999.25,0,0,0,21-Mar-07,15:35:10
100.46,1337.42,0,0,69.6,11.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:35:20
100.46,1337.42,0,0,70.9,11.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:35:30
100.46,1337.42,0,0,75.9,11.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:35:40
100.46,1337.42,0,0,78.8,12.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:35:50
100.46,1337.42,0,0,78.7,12.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:36:00
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:36:10
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:36:20
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:36:30
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:36:40
100.46,1337.42,0,0,78.4,11.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:36:50
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:37:00
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:37:10
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:37:20
100.46,1337.42,0,0,78.4,11.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:37:30
100.46,1337.42,0,0,78.4,11.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:37:40
100.46,1337.42,0,0,78.4,12,0,0,0,-999.25,0,0,0,21-Mar-07,15:37:50
100.46,1337.42,0,0,78.4,11.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:38:00
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:38:10
100.46,1337.42,0,0,78.4,11.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:38:20
100.46,1337.42,0,0,78.4,11.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:38:30
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:38:40
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:38:50
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:39:00
100.46,1337.42,0,0,78.4,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:39:10
100.46,1337.42,0,0,78.4,11.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:39:20
100.46,1337.42,0,0,78.4,11.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:39:30
100.46,1337.42,0,0,78.4,11.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:39:40
100.46,1337.42,0,0,79,11.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:39:50
100.46,1337.42,0,0,79,12.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:40:00
100.46,1337.42,0,0,78.9,12,0,0,0,-999.25,0,0,0,21-Mar-07,15:40:10
100.46,1337.42,0,0,78.9,12.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:40:20
100.46,1337.42,0,0,78.8,12.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:40:30
100.46,1337.42,0,0,78.8,12.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:40:40
100.46,1337.42,0,0,78.8,11.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:40:50
100.46,1337.42,0,0,78.7,11.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:41:00
100.46,1337.42,0,0,78.7,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:41:10
100.46,1337.42,0,0,78.7,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:41:20
100.46,1337.42,0,0,78.7,10.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:41:30
100.46,1337.42,0,0,78.7,10.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:41:40
100.46,1337.42,0,0,78.7,11,0,0,0,-999.25,0,0,0,21-Mar-07,15:41:50
100.46,1337.42,0,0,78.6,10.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:42:00
100.46,1337.42,0,0,78.6,10.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:42:10
100.46,1337.42,0,0,78.6,10.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:42:20
100.46,1337.42,0,0,78.6,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:42:30
100.46,1337.42,0,0,78.6,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:42:40
100.46,1337.42,0,0,78.6,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:42:50
100.46,1337.42,0,0,78.6,10.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:43:00
100.46,1337.42,0,0,78.6,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:43:10
100.46,1337.42,0,0,78.6,10.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:43:20
100.46,1337.42,0,0,78.6,10.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:43:30
100.46,1337.42,0,0,78.6,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:43:40
100.46,1337.42,0,0,78.6,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:43:50
100.46,1337.42,0,0,78.6,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:44:00
100.46,1337.42,0,0,78.6,10.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:44:10
100.46,1337.42,0,0,78.6,10.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:44:20
100.46,1337.42,0,0,78.6,10.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:44:30
100.46,1337.42,0,0,78.7,10.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:44:40
100.46,1337.42,0,0,82,13,0,0,0,-999.25,0,0,0,21-Mar-07,15:44:50
100.46,1337.42,0,0,87.3,12.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:45:00
100.46,1337.42,0,0,88.8,12.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:45:10
100.46,1337.42,0,0,88.8,12.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:45:20
100.46,1337.42,0,0,88.8,13.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:45:30
100.46,1337.42,0,0,88.7,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:45:40
100.46,1337.42,0,0,88.6,12.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:45:50
100.46,1337.42,0,0,88.6,12.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:46:00
100.46,1337.42,0,0,88.6,12.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:46:10
100.46,1337.42,0,0,88.6,12.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:46:20
100.46,1337.42,0,0,88.6,12.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:46:30
100.46,1337.42,0,0,88.6,12.8,11,380.667,0,-999.25,0,0,0,21-Mar-07,15:46:40
100.46,1337.42,0,0,88.6,13.1,9,380.001,0,-999.25,0,0,0,21-Mar-07,15:46:50
100.46,1337.42,0,0,88.6,12.7,8,379.334,0,-999.25,0,0,0,21-Mar-07,15:47:00
100.46,1337.42,0,0,88.6,12.2,8,380.001,0,-999.25,0,0,0,21-Mar-07,15:47:10
100.46,1337.42,0,0,88.6,12,0,0,0,-999.25,0,0,0,21-Mar-07,15:47:20
100.46,1337.42,0,0,88.6,11.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:47:30
100.46,1337.42,0,0,88.6,11.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:47:40
100.46,1337.42,0,0,88.6,11.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:47:50
100.46,1337.42,0,0,88.7,16,0,0,0,-999.25,0,0,0,21-Mar-07,15:48:00
100.46,1337.42,0,0,88.2,15.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:48:10
100.46,1337.42,0,0,83.6,15.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:48:20
100.46,1337.42,0,0,80,14.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:48:30
100.46,1337.42,0,0,80,14,0,0,0,-999.25,0,0,0,21-Mar-07,15:48:40
100.46,1337.42,0,0,80,14.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:48:50
100.46,1337.42,0,0,79.7,14.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:49:00
100.46,1337.42,0,0,79.6,14.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:49:10
100.46,1337.42,0,0,79.6,14.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:49:20
100.46,1337.42,0,0,79.6,14.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:49:30
100.46,1337.42,0,0,79.6,14,0,0,0,-999.25,0,0,0,21-Mar-07,15:49:40
100.46,1337.42,0,0,79.6,14,0,0,0,-999.25,0,0,0,21-Mar-07,15:49:50
100.46,1337.42,0,0,79.6,14,0,0,0,-999.25,0,0,0,21-Mar-07,15:50:00
100.46,1337.42,0,0,79.8,14.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:50:10
100.46,1337.42,0,0,79.7,16.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:50:20
100.46,1337.42,0,0,75.4,15.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:50:30
100.46,1337.42,0,0,70.1,14.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:50:40
100.46,1337.42,0,0,70.1,14.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:50:50
100.46,1337.42,0,0,70.1,14.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:51:00
100.46,1337.42,0,0,70.1,14.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:51:10
100.46,1337.42,0,0,70.1,14.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:51:20
100.46,1337.42,0,0,70.1,14.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:51:30
100.46,1337.42,0,0,70.1,14.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:51:40
100.46,1337.42,0,0,70.1,14.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:51:50
100.46,1337.42,0,0,70,14.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:52:00
100.46,1337.42,0,0,69.8,11.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:52:10
100.46,1337.42,0,0,69.8,11.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:52:20
100.46,1337.42,0,0,69.8,11,0,0,0,-999.25,0,0,0,21-Mar-07,15:52:30
100.46,1337.42,0,0,69.8,11.1,32,92.001,0,-999.25,0,0,0,21-Mar-07,15:52:40
100.46,1337.42,0,0,69.8,11,33,881.334,0,-999.25,0,0,0,21-Mar-07,15:52:50
100.46,1337.42,0,0,70,12.1,17,1442.67,0,-999.25,0,0,0,21-Mar-07,15:53:00
100.46,1337.42,0,0,70,11.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:53:10
100.46,1337.42,0,0,70,11.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:53:20
100.46,1337.42,0,0,70,11.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:53:30
100.46,1337.42,0,0,70,11.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:53:40
100.46,1337.42,0,0,70,11.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:53:50
100.46,1337.42,0,0,70,11.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:54:00
100.46,1337.42,0,0,70,11.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:54:10
100.46,1337.42,0,0,70.2,11.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:54:20
100.46,1337.42,0,0,70.2,12,0,0,0,-999.25,0,0,0,21-Mar-07,15:54:30
100.46,1337.42,0,0,70,12,0,0,0,-999.25,0,0,0,21-Mar-07,15:54:40
100.46,1337.42,0,0,70.1,11.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:54:50
100.46,1337.42,0,0,70.6,11.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:55:00
100.46,1337.42,0,0,70.6,12,0,0,0,-999.25,0,0,0,21-Mar-07,15:55:10
100.46,1337.42,0,0,70.4,11.2,0,0,0,-999.25,0,0,0,21-Mar-07,15:55:20
100.46,1337.42,0,0,70.4,12.3,0,0,0,-999.25,0,0,0,21-Mar-07,15:55:30
100.46,1337.42,0,0,71,12.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:55:40
100.46,1337.42,0,0,76.6,11.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:55:50
100.46,1337.42,0,0,79.9,12.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:56:00
100.46,1337.42,0,0,79.9,12.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:56:10
100.46,1337.42,0,0,79.9,13,0,0,0,-999.25,0,0,0,21-Mar-07,15:56:20
100.46,1337.42,0,0,79.3,12.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:56:30
100.46,1337.42,0,0,79.3,12.5,13,379.334,0,-999.25,0,0,0,21-Mar-07,15:56:40
100.46,1337.42,0,0,79.3,12.1,12,380.001,0,-999.25,0,0,0,21-Mar-07,15:56:50
100.46,1337.42,0,0,79.2,11.7,9,380.001,0,-999.25,0,0,0,21-Mar-07,15:57:00
100.46,1337.42,0,0,79.2,11.8,18,382.667,0,-999.25,0,0,0,21-Mar-07,15:57:10
100.46,1337.42,0,0,79.2,11.6,18,0,0,-999.25,0,0,0,21-Mar-07,15:57:20
100.46,1337.42,0,0,79.2,11.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:57:30
100.46,1337.42,0,0,79.5,15.4,0,0,0,-999.25,0,0,0,21-Mar-07,15:57:40
100.46,1337.42,0,0,80,15.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:57:50
100.46,1337.42,0,0,80,15,0,0,0,-999.25,0,0,0,21-Mar-07,15:58:00
100.46,1337.42,0,0,80,16.7,0,0,0,-999.25,0,0,0,21-Mar-07,15:58:10
100.46,1337.42,0,0,78,16.9,0,0,0,-999.25,0,0,0,21-Mar-07,15:58:20
100.46,1337.42,0,0,72.1,16.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:58:30
100.46,1337.42,0,0,70,15.8,0,0,0,-999.25,0,0,0,21-Mar-07,15:58:40
100.46,1337.42,0,0,70,13.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:58:50
100.46,1337.42,0,0,70,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:59:00
100.46,1337.42,0,0,70,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:59:10
100.46,1337.42,0,0,70,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:59:20
100.46,1337.42,0,0,70,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,15:59:30
100.46,1337.42,0,0,70,14.1,0,0,0,-999.25,0,0,0,21-Mar-07,15:59:40
100.46,1337.42,0,0,69.8,11.6,0,0,0,-999.25,0,0,0,21-Mar-07,15:59:50
100.46,1337.42,0,0,69.8,11.3,0,0,0,-999.25,0,0,0,21-Mar-07,16:00:00
100.46,1337.42,0,0,69.8,11.2,25,0,0,-999.25,0,0,0,21-Mar-07,16:00:10
100.46,1337.42,0,0,69.8,11.7,35,90.667,0,-999.25,0,0,0,21-Mar-07,16:00:20
100.46,1337.42,0,0,70,12.7,34,1412.67,0,-999.25,0,0,0,21-Mar-07,16:00:30
100.46,1337.42,0,0,69.9,13.4,13,59.334,0,-999.25,0,0,0,21-Mar-07,16:00:40
100.46,1337.42,0,0,69.6,11.1,0,0,0,-999.25,0,0,0,21-Mar-07,16:00:50
100.46,1337.42,0,0,69.6,11,0,0,0,-999.25,0,0,0,21-Mar-07,16:01:00
100.46,1337.42,0,0,69.6,11,0,0,0,-999.25,0,0,0,21-Mar-07,16:01:10
100.46,1337.42,0,0,69.6,10.9,0,0,0,-999.25,0,0,0,21-Mar-07,16:01:20
100.46,1337.42,0,0,69.6,10.9,0,0,0,-999.25,0,0,0,21-Mar-07,16:01:30
100.46,1337.42,0,0,71,10.9,0,0,0,-999.25,0,0,0,21-Mar-07,16:01:40
100.46,1337.42,0,0,87.8,10.2,0,0,0,-999.25,0,0,0,21-Mar-07,16:01:50
100.46,1337.42,0,0,95.3,9.5,0,0,0,-999.25,0,0,0,21-Mar-07,16:02:00
100.46,1337.42,0,0,96.6,10.4,0,0,0,-999.25,0,0,0,21-Mar-07,16:02:10
100.46,1337.42,0,0,96.6,9.8,0,0,0,-999.25,0,0,0,21-Mar-07,16:02:20
100.46,1337.42,0,0,96.6,9.8,0,0,0,-999.25,0,0,0,21-Mar-07,16:02:30
100.46,1337.42,0,0,96.6,9.9,0,0,0,-999.25,0,0,0,21-Mar-07,16:02:40
100.46,1337.42,0,0,96.6,9.7,0,0,0,-999.25,0,0,0,21-Mar-07,16:02:50
100.46,1337.42,0,0,96.6,9.7,0,0,0,-999.25,0,0,0,21-Mar-07,16:03:00
100.46,1337.42,0,0,96.6,9.7,0,0,0,-999.25,0,0,0,21-Mar-07,16:03:10
100.46,1337.42,0,0,96.6,9.6,0,0,0,-999.25,0,0,0,21-Mar-07,16:03:20
100.46,1337.42,0,0,97,11.6,0,0,0,-999.25,0,0,0,21-Mar-07,16:03:30
100.46,1337.42,0,0,97.1,13.5,0,0,0,-999.25,0,0,0,21-Mar-07,16:03:40
100.46,1337.42,0,0,97.9,13.4,0,0,0,-999.25,0,0,0,21-Mar-07,16:03:50
100.46,1337.42,0,0,98,14.4,0,0,0,-999.25,0,0,0,21-Mar-07,16:04:00
100.46,1337.42,0,0,98,15.1,0,0,0,-999.25,0,0,0,21-Mar-07,16:04:10
100.46,1337.42,0,0,97.9,15.1,0,0,0,-999.25,0,0,0,21-Mar-07,16:04:20
100.46,1337.42,0,0,97.8,13,0,0,0,-999.25,0,0,0,21-Mar-07,16:04:30
100.46,1337.42,0,0,97.8,13.2,10,377.334,0,-999.25,0,0,0,21-Mar-07,16:04:40
100.46,1337.42,0,0,97.8,12.8,8,378.001,0,-999.25,0,0,0,21-Mar-07,16:04:50
100.46,1337.42,0,0,97.8,12.7,6,378.667,0,-999.25,0,0,0,21-Mar-07,16:05:00
100.46,1337.42,0,0,97.7,12.4,5,378.667,0,-999.25,0,0,0,21-Mar-07,16:05:10
100.46,1337.42,0,0,97.7,11.9,0,0,0,-999.25,0,0,0,21-Mar-07,16:05:20
100.46,1337.42,0,0,97.7,12,0,0,0,-999.25,0,0,0,21-Mar-07,16:05:30
100.46,1337.42,0,0,97.7,12.1,0,0,0,-999.25,0,0,0,21-Mar-07,16:05:40
100.46,1337.42,0,0,97.8,18,0,0,0,-999.25,0,0,0,21-Mar-07,16:05:50
100.46,1337.42,0,0,98.1,18.5,0,0,0,-999.25,0,0,0,21-Mar-07,16:06:00
100.46,1337.42,0,0,98.2,18.4,0,0,0,-999.25,0,0,0,21-Mar-07,16:06:10
100.46,1337.42,0,0,98.2,19.9,0,0,0,-999.25,0,0,0,21-Mar-07,16:06:20
100.46,1337.42,0,0,96.7,20.2,0,0,0,-999.25,0,0,0,21-Mar-07,16:06:30
100.46,1337.42,0,0,92.7,21.1,0,0,0,-999.25,0,0,0,21-Mar-07,16:06:40
100.46,1337.42,0,0,84.7,21.1,0,0,0,-999.25,0,0,0,21-Mar-07,16:06:50
100.46,1337.42,0,0,76.8,20.9,0,0,0,-999.25,0,0,0,21-Mar-07,16:07:00
100.46,1337.42,0,0,70.3,20.2,0,0,0,-999.25,0,0,0,21-Mar-07,16:07:10
100.46,1337.42,0,0,70,11.1,0,0,0,-999.25,0,0,0,21-Mar-07,16:07:20
100.46,1337.42,0,0,70,11,0,0,0,-999.25,0,0,0,21-Mar-07,16:07:30
